First name;Sur name;Issue count;Date of birth
Basia;Saree;14;1929-03-12T00:00:00
Laure;Ferino;2;1989-07-02T00:00:00
Nanete;Hull;0;1984-07-12T00:00:00
Winny;Dearborn;9;1990-09-02T00:00:00
Teriann;Stoller;16;1923-03-03T00:00:00
Micheline;Lasley;3;1926-03-28T00:00:00
Riannon;Breed;14;2019-11-01T00:00:00
Alleen;Zeeba;9;1953-07-11T00:00:00
Dulcinea;Diann;3;1942-02-24T00:00:00
Georgina;Guildroy;16;1953-11-08T00:00:00
Ellette;Brandice;3;1967-10-12T00:00:00
Mamie;Hanleigh;14;1964-04-24T00:00:00
Claresta;Rocray;11;1997-09-04T00:00:00
Gratia;Romelda;8;1964-06-13T00:00:00
Beatriz;Rillings;2;1975-10-03T00:00:00
Tami;Rillings;17;1923-06-22T00:00:00
Marylou;Lunsford;4;1946-05-16T00:00:00
Cyb;Hazlett;10;2017-07-13T00:00:00
Vita;Kussell;13;1981-03-17T00:00:00
Orsola;Daniele;10;1951-10-10T00:00:00
Mary;Graig;13;2004-09-01T00:00:00
Amii;Docilla;3;1923-04-15T00:00:00
Catrina;Bohlin;13;2003-08-08T00:00:00
Kristina;Gavrila;13;1922-04-02T00:00:00
Gisela;Celestine;0;1935-07-02T00:00:00
Chrystel;Lay;11;1990-06-20T00:00:00
Ada;Pattin;11;1969-05-07T00:00:00
Dawn;Henrie;17;1952-05-22T00:00:00
Alisha;Vanni;10;2007-04-16T00:00:00
Kaja;Erich;3;1956-01-14T00:00:00
Hayley;Meter;20;1968-06-17T00:00:00
Dode;Solitta;6;1996-03-18T00:00:00
Ermengarde;Ovid;15;1963-10-19T00:00:00
Lory;Kolnick;0;1947-09-25T00:00:00
Elora;Fry;15;1901-02-04T00:00:00
Mamie;Dreda;19;2012-03-01T00:00:00
Carmela;Eachern;0;1941-07-06T00:00:00
Kittie;Vernier;11;1979-01-05T00:00:00
Benita;Evvie;12;1994-06-29T00:00:00
Elsie;Bultman;12;1971-11-04T00:00:00
Christy;Damarra;0;1902-12-23T00:00:00
Mahalia;Harriman;4;1960-04-22T00:00:00
Dione;Brady;12;1923-08-03T00:00:00
Sonni;Dosia;12;1989-06-07T00:00:00
Ericka;Kaete;0;2014-06-24T00:00:00
Shandie;Cassius;0;1916-05-26T00:00:00
Rhea;Berard;10;1901-09-12T00:00:00
Ardenia;Dorcy;2;1988-02-19T00:00:00
Laure;Allina;13;1969-04-24T00:00:00
Anallese;Pulsifer;0;1982-07-17T00:00:00
Annora;Yoko;11;1942-10-21T00:00:00
Helsa;Yam;12;2007-09-26T00:00:00
Adelle;Lesley;15;1904-06-16T00:00:00
Ricky;Erb;0;1933-08-03T00:00:00
Adele;Brittani;10;1960-10-12T00:00:00
Christian;Beebe;4;1967-03-08T00:00:00
Korrie;Roscoe;17;1976-09-04T00:00:00
Myriam;Lane;0;1970-12-10T00:00:00
Halette;Nickola;6;1922-12-06T00:00:00
Jere;Guildroy;9;1900-03-11T00:00:00
Ericka;Buffum;18;1917-06-01T00:00:00
Letizia;Trey;0;1922-04-11T00:00:00
Odessa;Rozanna;9;1937-02-15T00:00:00
Sara-Ann;Harned;2;1948-01-26T00:00:00
Josephine;Jehu;13;1912-07-12T00:00:00
Jessy;Kimmie;5;1993-03-28T00:00:00
Nariko;Erb;3;2011-01-05T00:00:00
Aimil;Magdalen;4;1984-01-16T00:00:00
Pamella;Seessel;17;1994-10-28T00:00:00
Nikki;Jehu;14;1966-04-05T00:00:00
Winifred;Swanhildas;5;1992-12-05T00:00:00
Brana;Brieta;0;1921-10-08T00:00:00
Kathy;Fairweather;10;1963-12-27T00:00:00
Jan;Lindemann;2;1930-01-01T00:00:00
Cyb;Maurine;10;2002-05-23T00:00:00
Modestia;Longfellow;13;1960-11-07T00:00:00
Talya;Bearnard;3;1907-05-21T00:00:00
Kimberley;Posner;5;2006-03-03T00:00:00
Loree;Rugen;2;1992-02-24T00:00:00
Tami;Hertzfeld;8;1935-10-01T00:00:00
Patricia;Telfer;14;1983-06-08T00:00:00
Dode;LaRue;17;1902-02-26T00:00:00
Zaria;Kermit;0;1998-03-20T00:00:00
Livvyy;Erlandson;13;2012-05-29T00:00:00
Marcy;Fredi;0;1969-02-09T00:00:00
Dolli;Saree;0;2011-04-27T00:00:00
Rhoda;Noelyn;18;1912-09-29T00:00:00
Rosene;Flyn;1;1928-01-25T00:00:00
Elbertina;Delila;19;2010-07-06T00:00:00
Susan;Lynn;12;1946-02-27T00:00:00
Kamilah;Brunell;14;1961-04-26T00:00:00
Leia;Ader;16;1910-11-23T00:00:00
Nariko;Corrine;10;2005-08-03T00:00:00
Shirlee;Bandeen;6;1931-07-31T00:00:00
Mary;Hortensia;1;1919-09-26T00:00:00
Delilah;Rolf;14;2017-09-21T00:00:00
Evita;Susannah;0;1947-09-13T00:00:00
Shel;Romelda;0;1937-12-18T00:00:00
Giustina;Cimbura;10;1992-05-19T00:00:00
Joy;Azeria;13;1976-01-23T00:00:00
Eolanda;Mike;14;1930-06-13T00:00:00
Kaja;Gahl;0;1948-06-11T00:00:00
Janey;Merriott;9;2017-01-02T00:00:00
Leia;Hourigan;2;1935-09-21T00:00:00
Clo;Durware;9;1928-12-05T00:00:00
Noelle;Sidonius;19;1909-06-15T00:00:00
Janis;Allare;19;1904-09-08T00:00:00
Orsola;Ashely;13;1919-05-10T00:00:00
Mathilda;Donell;1;1932-06-19T00:00:00
Margalo;Annabella;2;2008-03-17T00:00:00
Cherrita;Fiester;12;1902-05-17T00:00:00
Catharine;Turne;9;1988-01-18T00:00:00
Patricia;Salvidor;1;2011-04-10T00:00:00
Ingrid;Billye;9;1912-07-11T00:00:00
Jany;Minetta;3;1912-09-27T00:00:00
Magdalena;Shanley;11;1968-10-11T00:00:00
Adelle;Pip;13;2016-04-30T00:00:00
Augustine;Bohlin;5;2001-05-16T00:00:00
Nariko;Martguerita;6;1957-03-14T00:00:00
Jemie;Shaddock;7;1993-10-25T00:00:00
Vere;Gillan;3;1954-01-21T00:00:00
Winny;Halsey;1;1903-11-18T00:00:00
Wendi;Stuart;9;1920-06-04T00:00:00
Mureil;Baylor;13;2008-12-25T00:00:00
Margarette;Doig;2;1993-03-30T00:00:00
Leeanne;Blake;5;1986-11-09T00:00:00
Robinia;Destinee;2;1932-12-18T00:00:00
Drucie;Joachim;9;1921-12-09T00:00:00
Dianemarie;Yate;1;1949-10-16T00:00:00
Lexine;Erminia;6;2005-10-27T00:00:00
Anestassia;Chrystel;5;2000-01-07T00:00:00
Fina;Center;3;2001-04-24T00:00:00
Candy;Hamil;13;1970-10-23T00:00:00
Abbie;Sparhawk;16;1993-07-12T00:00:00
Coral;Bari;15;1926-11-30T00:00:00
Georgetta;McNully;6;1980-06-17T00:00:00
Lanna;Stav;17;1984-02-18T00:00:00
Sean;Destinee;6;1930-09-27T00:00:00
Jennica;Esmaria;10;2011-04-09T00:00:00
Winny;Grobe;1;1961-06-17T00:00:00
Misha;Creamer;1;2001-05-28T00:00:00
Charlena;Jotham;4;1966-03-13T00:00:00
Iseabal;Phi;1;2012-05-07T00:00:00
Gloria;Ricki;0;1961-12-06T00:00:00
Maye;Natica;10;1940-01-20T00:00:00
Veda;Sophronia;10;1940-02-25T00:00:00
Gisela;Zamora;6;1946-12-14T00:00:00
Agathe;Helve;10;1904-09-09T00:00:00
Neila;Killigrew;0;1902-08-11T00:00:00
Corly;Carmena;10;1932-12-26T00:00:00
Willetta;Hedve;14;1949-07-09T00:00:00
Flory;Egbert;8;1912-02-29T00:00:00
Ana;Daveta;2;1913-10-30T00:00:00
Roxane;Kermit;10;2015-07-24T00:00:00
Sharlene;Eiser;12;2002-06-01T00:00:00
Alia;Connelly;10;1993-09-21T00:00:00
Robinia;Abernon;8;1951-03-13T00:00:00
Carmela;Morehouse;7;1943-12-28T00:00:00
Talya;Firmin;11;2013-01-08T00:00:00
Lindie;Marsden;12;1956-09-06T00:00:00
Lacie;MacIntosh;0;1966-02-04T00:00:00
Clementine;Curren;2;1929-12-04T00:00:00
Bill;Elisha;7;1922-09-03T00:00:00
Ermengarde;Sheng;0;1907-07-23T00:00:00
Mellicent;Peonir;0;1957-02-04T00:00:00
Madeleine;Boycey;3;1922-09-17T00:00:00
Vonny;Morehouse;9;2018-06-13T00:00:00
Ketti;Caitlin;15;1992-03-08T00:00:00
Charlena;Henebry;10;1980-04-20T00:00:00
Vere;Montgomery;8;1919-03-01T00:00:00
Roz;Stevy;13;1993-08-01T00:00:00
Penelopa;Tillford;15;1925-12-27T00:00:00
Codie;Keily;6;1999-07-16T00:00:00
Yetty;Dielu;8;1962-03-06T00:00:00
Tersina;Delp;0;2002-06-19T00:00:00
Janeczka;Chick;8;1978-10-12T00:00:00
Tracey;Frodi;7;1903-02-05T00:00:00
Kore;Thilda;1;2001-12-30T00:00:00
Krystle;Buffum;18;2011-02-23T00:00:00
Elvira;Montgomery;15;2014-06-29T00:00:00
Cacilie;Loring;0;1956-08-28T00:00:00
Cissiee;Jess;16;2003-07-12T00:00:00
Hayley;Shama;15;1997-10-24T00:00:00
Heddie;Cecile;15;1967-01-20T00:00:00
Charissa;Redmond;10;1990-12-17T00:00:00
Jeanna;Hepsibah;18;1968-07-18T00:00:00
Ulrike;Edvard;15;1989-12-19T00:00:00
Rozele;Martguerita;6;1990-08-31T00:00:00
Olwen;Jillane;1;2015-05-17T00:00:00
Cherilyn;Linskey;10;1984-10-03T00:00:00
Lauryn;Sparhawk;14;1939-05-19T00:00:00
Silvana;Moseley;0;2012-11-13T00:00:00
Keelia;Goerke;14;1968-12-01T00:00:00
Regina;Constancy;10;1944-03-15T00:00:00
Mathilda;Curren;6;1926-12-10T00:00:00
Kenna;Waite;13;1950-08-19T00:00:00
Vevay;Trey;0;1947-10-22T00:00:00
Lynea;Bonucci;0;1987-10-26T00:00:00
Juliane;Rustice;9;2012-09-03T00:00:00
Lita;Garlinda;15;1955-06-29T00:00:00
Georgetta;Arathorn;4;1968-06-22T00:00:00
Karina;Couture;10;1937-01-31T00:00:00
Bettine;Barbey;2;1947-04-09T00:00:00
Shandie;Joni;1;1966-07-13T00:00:00
Aili;Francene;12;2014-03-22T00:00:00
Jere;Sherfield;0;1937-01-17T00:00:00
Lucille;Juliet;11;1949-04-26T00:00:00
Marcy;Forrer;7;2003-05-28T00:00:00
Beatriz;Imelida;8;1988-07-01T00:00:00
Marsiella;Jary;8;2007-10-25T00:00:00
Laurene;Chauncey;2;1955-12-10T00:00:00
Di;Wesle;5;2009-12-23T00:00:00
Riannon;Francene;14;1929-01-28T00:00:00
Basia;Weaks;0;1928-05-10T00:00:00
Dania;Narton;0;1942-06-11T00:00:00
Miquela;Glovsky;2;1925-05-26T00:00:00
Clary;Armanda;0;1948-12-29T00:00:00
Hettie;Maxi;15;1900-06-29T00:00:00
Tera;Alfons;15;1925-05-02T00:00:00
Lusa;Oscar;4;1954-08-15T00:00:00
Nananne;Gabrielli;9;1980-03-03T00:00:00
Anthia;Delp;1;1938-04-03T00:00:00
Sibella;Screens;13;1920-10-06T00:00:00
Kelly;Wilona;5;1998-04-27T00:00:00
Gretal;Bibi;16;1959-09-03T00:00:00
Briney;Gamaliel;16;1981-07-30T00:00:00
Renae;Angelis;0;1969-02-10T00:00:00
Ethel;Berl;9;1917-03-04T00:00:00
Danny;Anastatius;14;1962-03-11T00:00:00
Brynna;Hylan;0;1917-05-19T00:00:00
Norine;Christine;20;1965-03-16T00:00:00
Chere;Glovsky;12;2019-12-08T00:00:00
Winifred;Etom;3;1997-08-30T00:00:00
Jerry;Rocray;10;1937-03-16T00:00:00
June;Kazimir;13;2001-05-10T00:00:00
Amii;Iaverne;14;1936-11-15T00:00:00
Kial;Hathaway;15;1909-05-30T00:00:00
Perry;Sidonius;0;1962-09-19T00:00:00
Nonnah;Telfer;9;1957-09-05T00:00:00
Libbie;Alice;1;2015-09-26T00:00:00
Jennica;Sabella;12;1936-01-08T00:00:00
Etta;Boycey;1;1947-09-13T00:00:00
Marleah;Adamsen;7;1986-06-23T00:00:00
Tiffie;Wildermuth;12;1917-10-29T00:00:00
Ayn;Moina;8;2018-12-22T00:00:00
Bibby;Lumbard;9;2008-12-20T00:00:00
Katuscha;Edvard;6;1979-02-21T00:00:00
Olwen;Chick;14;1961-02-09T00:00:00
Adelle;Cherianne;14;1943-08-27T00:00:00
Sissy;Vale;1;1911-01-09T00:00:00
Misha;Chapland;16;1962-07-05T00:00:00
Deane;Gordon;10;1922-07-04T00:00:00
Almeta;Goddard;10;1916-06-06T00:00:00
Vita;Ahab;0;1964-03-26T00:00:00
Dolli;Quinn;6;1908-01-07T00:00:00
Jacquetta;Greyson;15;1913-03-12T00:00:00
Alexine;Hirsch;12;1924-12-17T00:00:00
Sam;Ricki;8;1981-05-14T00:00:00
Kristina;Jorgan;15;1959-07-29T00:00:00
Susette;Hartnett;13;2012-06-14T00:00:00
Stephanie;Carmena;15;1944-08-24T00:00:00
Jenilee;Camden;3;1936-02-03T00:00:00
Gilda;Brieta;19;1986-06-29T00:00:00
Selia;Holbrook;19;1917-02-03T00:00:00
Meriel;Burnside;13;1903-09-06T00:00:00
Beatriz;Glenden;4;1902-04-25T00:00:00
Celestyna;Waldron;7;1960-07-04T00:00:00
Lorenza;Hewitt;10;1923-05-05T00:00:00
Carmencita;Faria;18;2015-07-27T00:00:00
Joelly;Iiette;5;1949-11-10T00:00:00
Pamella;Suk;4;1994-05-11T00:00:00
Myriam;Jess;15;2003-08-10T00:00:00
Korrie;Carey;17;1995-08-30T00:00:00
Priscilla;Means;8;1989-02-08T00:00:00
Kerrin;Mandler;11;1983-10-28T00:00:00
Belva;Rillings;3;1984-10-07T00:00:00
Brietta;Sheedy;6;1999-08-12T00:00:00
Perry;Eiser;0;1946-04-14T00:00:00
Marylou;Fry;3;1937-01-21T00:00:00
Christy;Dimitris;0;1953-01-28T00:00:00
Wendi;Rocray;0;1915-02-01T00:00:00
Aaren;Quinn;18;1998-12-26T00:00:00
Hyacinthe;Stoller;4;2013-02-04T00:00:00
Livvyy;Annabella;13;1988-07-29T00:00:00
Monika;Tjon;8;1966-09-25T00:00:00
Corene;Isacco;9;1928-04-03T00:00:00
Anallese;Wolfgram;6;1955-06-09T00:00:00
Eve;Leopold;2;1922-07-14T00:00:00
Myrtice;Ferrell;16;1938-02-15T00:00:00
Carol-Jean;Buffum;3;1935-06-16T00:00:00
Joane;Cookie;10;2004-08-04T00:00:00
Annabela;Arathorn;11;1903-03-15T00:00:00
Jsandye;Si;12;1967-09-07T00:00:00
Benita;Arne;17;1928-08-08T00:00:00
Katuscha;Riva;16;1956-12-17T00:00:00
Veda;Timon;0;1988-10-09T00:00:00
Ethel;Carri;3;1931-06-20T00:00:00
Felice;Nedrud;12;2014-07-12T00:00:00
Eugine;Terrence;15;2012-01-16T00:00:00
Shaine;Ephrem;16;1975-05-28T00:00:00
Anthia;Glovsky;16;1917-12-06T00:00:00
Winifred;Suk;8;1991-05-08T00:00:00
Fawne;Zachary;11;2013-11-17T00:00:00
Blake;Atonsah;8;1943-12-16T00:00:00
Ekaterina;Kendrick;0;1959-08-11T00:00:00
Lily;Poppy;0;1903-10-11T00:00:00
Alia;Weinreb;17;1936-11-01T00:00:00
Tressa;Regan;1;1987-07-10T00:00:00
Demetris;Brodench;14;2006-07-15T00:00:00
Neila;Delila;12;2012-04-01T00:00:00
Joy;Mandler;9;2014-04-30T00:00:00
Romona;Nunci;11;1995-10-18T00:00:00
Magdalena;Vilma;11;1947-07-08T00:00:00
Lenna;Lail;9;1913-01-27T00:00:00
Marnia;Whittaker;2;1902-01-19T00:00:00
Theodora;Jerold;0;1964-11-09T00:00:00
Amalie;Lipson;11;2019-02-14T00:00:00
Nollie;Rodmann;11;1923-06-07T00:00:00
Justinn;Diann;8;2012-12-22T00:00:00
Rosabelle;Santoro;0;1931-12-18T00:00:00
Cissiee;Hirsch;3;1905-11-14T00:00:00
Alisha;Dermott;10;2017-02-10T00:00:00
Dagmar;Wandie;4;2003-01-02T00:00:00
Allyce;Carolin;9;1911-04-25T00:00:00
Lonnie;Cosenza;15;1930-01-31T00:00:00
Carree;Germann;5;1944-08-30T00:00:00
Kittie;Bury;13;1999-10-17T00:00:00
Ricky;Abernon;15;2000-06-21T00:00:00
Gianina;Jarib;6;1975-02-22T00:00:00
Sibella;Silvan;0;1932-10-10T00:00:00
Ottilie;Harday;4;1968-09-04T00:00:00
Claudina;Eachern;17;2001-12-26T00:00:00
Marti;Teddman;7;1988-03-05T00:00:00
Dulcinea;Rosemary;14;1943-01-14T00:00:00
Edyth;Ramona;15;1983-12-16T00:00:00
Daryl;Erskine;20;1907-07-17T00:00:00
Elena;Loleta;9;1959-02-15T00:00:00
Lusa;Deny;13;1987-05-18T00:00:00
Florie;Waite;6;2010-01-10T00:00:00
Queenie;Thema;3;1943-01-12T00:00:00
Lindie;Tarrant;0;1991-02-15T00:00:00
Dagmar;Wu;10;1959-12-19T00:00:00
Merle;Holbrook;0;1926-07-17T00:00:00
Karolina;Niccolo;8;1905-05-22T00:00:00
Mildrid;Dalli;6;2011-01-24T00:00:00
Lelah;Melony;3;1943-01-30T00:00:00
Wendi;Ulphia;2;1921-06-27T00:00:00
Sheelagh;Ashely;2;2018-07-14T00:00:00
Sam;Concha;5;1943-01-21T00:00:00
Merle;Lory;6;1996-11-10T00:00:00
Kimberley;Randene;9;2001-06-23T00:00:00
Carlie;Bach;15;2009-08-16T00:00:00
Belinda;Buttaro;6;1930-05-12T00:00:00
Cristine;Bollay;1;1912-11-04T00:00:00
Merle;Tjon;7;1940-02-26T00:00:00
Tabbatha;Knowling;5;2012-04-12T00:00:00
Sadie;Dreda;8;1962-02-26T00:00:00
Agnese;Papageno;4;1995-08-03T00:00:00
Emelina;Lacombe;19;1907-11-13T00:00:00
Blinni;Roscoe;19;2007-12-16T00:00:00
Gabi;Felecia;0;1978-04-19T00:00:00
Camile;Aprile;6;1910-05-19T00:00:00
Kimmy;Goerke;12;1962-03-30T00:00:00
Angela;Deegan;0;2013-07-04T00:00:00
Margette;Tremayne;7;1943-05-17T00:00:00
Vita;Kussell;7;1945-12-05T00:00:00
Clo;Teddman;3;1989-05-02T00:00:00
Jenilee;Gusella;19;2003-09-14T00:00:00
Myrtice;Riva;10;1906-01-18T00:00:00
Corly;Tengdin;2;1967-03-10T00:00:00
Sybille;Monaco;10;2001-08-03T00:00:00
Brena;Lesley;14;1936-09-18T00:00:00
Rebeca;Adore;2;1970-10-08T00:00:00
Tilly;Dorothy;7;1978-08-07T00:00:00
Lynnea;Seumas;16;1992-09-26T00:00:00
Carly;Bluh;1;1980-05-27T00:00:00
Wynne;Bow;13;1968-10-25T00:00:00
Jan;Ietta;11;1934-11-14T00:00:00
Marita;Estella;0;1962-07-03T00:00:00
Janeczka;Nisbet;5;1968-08-01T00:00:00
Brandise;Eachern;11;1985-08-21T00:00:00
Cam;Moseley;13;1903-10-19T00:00:00
Christian;Merat;3;2019-10-27T00:00:00
Bernardine;Yusuk;0;1944-08-08T00:00:00
Marcelline;Karl;8;1944-07-18T00:00:00
Brooks;Wilkinson;0;1945-11-30T00:00:00
Corene;Rona;0;2000-03-21T00:00:00
Kimberley;Anton;15;1951-04-09T00:00:00
Queenie;Kussell;13;2017-10-26T00:00:00
Alex;Sammons;11;1984-10-15T00:00:00
Kaia;Lorain;3;2019-09-06T00:00:00
Kial;Ajay;0;1904-03-17T00:00:00
Fanchon;Seumas;4;1981-08-05T00:00:00
Meriel;Kaja;7;1935-10-21T00:00:00
Codie;Kenwood;18;1973-02-22T00:00:00
Modestia;Urania;18;1904-11-28T00:00:00
Helena;Haerr;11;1973-03-10T00:00:00
Emylee;Marlie;12;1928-03-16T00:00:00
Deedee;Wenoa;2;2012-06-01T00:00:00
Susette;Ralfston;5;1924-10-02T00:00:00
Di;Calhoun;12;1949-05-23T00:00:00
Arlena;Capello;0;1905-07-12T00:00:00
Darci;Longfellow;5;2003-07-09T00:00:00
Yvonne;Berard;0;1964-12-23T00:00:00
Dorthy;Creamer;13;1998-12-29T00:00:00
Nyssa;Cottle;12;1924-11-03T00:00:00
Bernie;Fabiola;0;1973-05-18T00:00:00
Bettine;Kamaria;0;1969-05-31T00:00:00
Renae;Koehler;3;1907-12-19T00:00:00
Tressa;Hoban;11;1989-10-22T00:00:00
Dennie;Birdella;13;2011-07-03T00:00:00
Taffy;Diogenes;16;2008-10-16T00:00:00
Danny;Fosque;12;1936-03-21T00:00:00
Barbi;Zeeba;15;1993-06-03T00:00:00
Miquela;Garlinda;1;1909-10-31T00:00:00
Ashlee;Briney;11;1929-05-03T00:00:00
Codie;Carbo;4;1937-09-27T00:00:00
Bobbi;Allare;14;1984-12-25T00:00:00
Valli;Therine;15;1984-08-29T00:00:00
Chandra;Killigrew;16;2005-06-09T00:00:00
Nonnah;Seumas;18;2018-08-08T00:00:00
Feliza;Travax;17;2007-04-20T00:00:00
Alyssa;Ochs;9;1907-01-11T00:00:00
Anestassia;Nickola;7;1992-12-26T00:00:00
Janis;Gino;11;1968-03-31T00:00:00
Jenilee;Goddard;10;1985-11-30T00:00:00
Jaclyn;Bertold;10;1974-06-09T00:00:00
Roberta;Nerita;5;1998-11-10T00:00:00
Sallie;Nester;14;1907-04-11T00:00:00
Ginnie;Wyn;4;1913-03-24T00:00:00
Maryellen;Reinke;16;1946-05-27T00:00:00
Addia;Westphal;15;1921-07-31T00:00:00
Mildrid;Cohdwell;8;1961-09-12T00:00:00
Dotty;Natica;2;1987-09-27T00:00:00
Beth;Morrill;5;2009-12-29T00:00:00
Dacia;Malina;0;1991-04-22T00:00:00
Zaria;Brandice;10;2010-08-22T00:00:00
Gale;Willie;6;1981-02-27T00:00:00
Monika;Birdella;17;1947-08-24T00:00:00
Shannah;Olnee;14;1918-03-19T00:00:00
Emmey;Swanhildas;18;1907-09-16T00:00:00
Kamilah;Marden;0;2008-07-02T00:00:00
Jean;Rudolph;13;1940-10-14T00:00:00
Jasmina;Irmine;5;1971-03-16T00:00:00
Heddie;Kaete;15;1939-10-20T00:00:00
Max;Mullane;0;1936-03-23T00:00:00
Minne;Erminia;10;1957-03-18T00:00:00
Janis;Odysseus;12;1941-09-17T00:00:00
Liana;Ax;13;1945-01-24T00:00:00
Joy;Yorick;7;1984-04-30T00:00:00
Leontine;Jenness;6;1944-06-27T00:00:00
Joeann;Azeria;6;1942-04-24T00:00:00
Alexine;Jefferey;19;1922-02-14T00:00:00
Tiffie;Cohdwell;0;1991-07-14T00:00:00
Lacie;Wesle;8;1918-03-03T00:00:00
Renie;Gregrory;1;1925-10-25T00:00:00
Jobi;Gaynor;17;1975-01-14T00:00:00
Stephanie;Swigart;15;1985-04-12T00:00:00
Dominga;Sabella;0;1966-01-17T00:00:00
Aubrie;Revkah;0;1972-01-22T00:00:00
Barbi;Denis;14;1992-05-28T00:00:00
Celene;Milson;10;1900-07-28T00:00:00
Basia;Wolfgram;14;1906-06-20T00:00:00
Averyl;Catie;3;1926-10-25T00:00:00
Britni;Cleavland;11;1921-08-17T00:00:00
Jinny;Louanna;1;1924-10-11T00:00:00
Jolyn;Shaver;12;1927-02-12T00:00:00
Mahalia;Cohdwell;7;1984-05-07T00:00:00
Petronia;Elbertina;9;1916-11-14T00:00:00
Orsola;Greyson;16;2006-12-15T00:00:00
Courtnay;Fiann;12;1973-08-18T00:00:00
Valli;Carbo;16;1943-03-14T00:00:00
Inga;Grosz;6;1934-03-16T00:00:00
Genevra;Graig;6;2007-01-22T00:00:00
Ricky;Connelly;15;1987-03-29T00:00:00
Gwyneth;Percy;19;1968-04-19T00:00:00
Lonnie;Munn;4;1945-12-07T00:00:00
Codie;Posner;7;1992-09-28T00:00:00
Siana;Suzetta;6;1983-11-15T00:00:00
Marcelline;Israeli;12;1933-07-18T00:00:00
Agathe;Braun;7;1911-04-19T00:00:00
Constance;Stover;9;1945-01-30T00:00:00
Sabina;Jacinda;17;1995-01-27T00:00:00
Renie;Erb;17;1990-02-22T00:00:00
Ardys;Septima;9;1936-05-20T00:00:00
Paola;Oneida;10;1934-02-23T00:00:00
Gabi;Lilas;2;1939-12-04T00:00:00
Rhea;Iphlgenia;14;1955-10-19T00:00:00
Betta;Raseda;0;1938-03-02T00:00:00
Mathilda;Goddard;6;1923-11-29T00:00:00
Cassandra;Gahl;3;1953-11-10T00:00:00
Dacia;Oscar;5;1912-01-10T00:00:00
Alisha;Pierette;1;1929-10-18T00:00:00
Ida;Terrence;5;2019-07-27T00:00:00
Chloris;McClimans;5;1990-08-27T00:00:00
Althea;Jerald;0;1960-08-24T00:00:00
Layla;Ranjiv;10;1905-05-07T00:00:00
Ernesta;Shaddock;12;1983-07-20T00:00:00
Codie;Afton;6;1909-08-13T00:00:00
Mallory;Myrilla;15;1984-07-17T00:00:00
Kimberley;Arvo;10;2000-01-30T00:00:00
Randa;O'Rourke;5;1964-11-02T00:00:00
Glynnis;Leffen;12;2012-02-15T00:00:00
Brena;Schalles;12;1973-04-08T00:00:00
Tomasina;Fairweather;8;1901-04-28T00:00:00
Lusa;Corabella;0;2017-07-05T00:00:00
Lizzie;Thema;3;2016-11-12T00:00:00
Susan;Tice;0;1904-08-10T00:00:00
Merrie;Gabrielli;12;1941-04-19T00:00:00
Thalia;Duwalt;11;1918-08-17T00:00:00
Elise;Jehu;8;1926-06-02T00:00:00
Steffane;Myrilla;0;1971-04-27T00:00:00
Marsiella;Lasley;0;1970-02-25T00:00:00
Estell;Kenney;20;1960-01-30T00:00:00
Fina;Seessel;4;1911-09-07T00:00:00
Cyndie;Clywd;10;1986-11-14T00:00:00
Georgetta;Hanshaw;0;1905-05-05T00:00:00
Stevana;Bluh;12;1913-04-04T00:00:00
Dione;Lytton;11;1913-07-22T00:00:00
Starla;Schlosser;18;1981-09-21T00:00:00
Estell;Cleavland;0;1954-01-02T00:00:00
Florie;Rocray;2;2001-10-28T00:00:00
Danny;Amethist;17;1925-10-02T00:00:00
Malina;Carolin;7;1947-01-31T00:00:00
Vere;Atonsah;10;1911-07-04T00:00:00
Cassandra;Demitria;10;1981-11-04T00:00:00
Collen;Greyson;2;2009-06-05T00:00:00
Jacquetta;Pacorro;11;1973-09-10T00:00:00
Lila;Bobbee;0;1930-07-02T00:00:00
Carree;Whittaker;1;1934-05-12T00:00:00
Minne;Chinua;20;1905-11-06T00:00:00
Eugine;Sprage;3;1946-10-30T00:00:00
Cristine;Parette;0;1914-04-05T00:00:00
Robinia;Pernick;10;1924-01-11T00:00:00
Dione;Tayib;4;1925-07-17T00:00:00
Bernardine;Katrine;0;1983-11-27T00:00:00
Mureil;Wilona;8;2019-04-12T00:00:00
Eadie;Daniele;7;1973-03-24T00:00:00
Carly;Lindemann;17;1919-04-08T00:00:00
Frank;Crudden;15;1911-07-22T00:00:00
Tersina;Halsey;4;1960-04-23T00:00:00
Fred;Lareena;1;1969-11-11T00:00:00
Jaime;Boehike;15;1900-08-16T00:00:00
Rochette;Serilda;16;1905-01-10T00:00:00
Thalia;Berne;19;2013-12-04T00:00:00
Linzy;Ardeha;15;1989-05-01T00:00:00
Carol-Jean;Weaks;18;1997-06-11T00:00:00
Berget;Dunkin;0;1987-02-03T00:00:00
Luci;Gino;15;1917-01-05T00:00:00
Riannon;Kermit;15;1936-01-30T00:00:00
Lory;Havens;3;1982-07-08T00:00:00
Ginnie;Shuler;0;1979-02-21T00:00:00
Linet;Ellord;5;1977-11-18T00:00:00
Edee;Naashom;0;1941-03-14T00:00:00
Betta;Briney;11;1925-06-19T00:00:00
Belinda;Chem;9;1900-07-10T00:00:00
Madalyn;Arquit;15;1992-11-22T00:00:00
Dorice;Gregrory;10;1950-04-06T00:00:00
Renae;Lattie;9;1920-12-04T00:00:00
